order_id,date,region,category,units,unit_price,revenue
1067,2024-05-18,North,Food,36,326.48,11753.28
1068,2024-10-08,West,Toys,38,209.65,7966.7
1069,2024-04-27,South,Toys,25,37.7,942.5
1070,2024-09-23,West,Toys,37,394.73,14605.01
1071,2024-12-23,South,Clothing,43,336.45,14467.35
1072,2024-06-18,West,Electronics,38,300.06,11402.28
1073,2024-07-03,North,Toys,12,157.48,1889.76
1074,2024-11-02,North,Toys,21,249.68,5243.28
1075,2024-11-26,North,Clothing,9,444.19,3997.71
1076,2024-09-10,North,Clothing,43,78.86,3390.98
1077,2024-06-10,West,Toys,13,106.8,1388.4
1078,2024-06-03,East,Toys,46,491.38,22603.48
1079,2024-01-12,North,Toys,9,426.99,3842.91
1080,2024-06-04,North,Electronics,46,282.21,12981.66
1081,2024-10-13,East,Electronics,16,218.7,3499.2
1082,2024-09-07,East,Toys,26,193.87,5040.62
1083,2024-07-27,South,Toys,9,98.17,883.53
1084,2024-11-05,East,Toys,10,147.79,1477.9
1085,2024-03-24,South,Electronics,5,325.95,1629.75
1086,2024-11-26,West,Toys,9,46.91,422.19
1087,2024-07-20,West,Toys,45,304.19,13688.55
1088,2024-08-13,South,Toys,33,214.94,7093.02
1089,2024-01-19,East,Clothing,12,215.26,2583.12
1090,2024-07-18,West,Clothing,46,253.36,11654.56
1091,2024-12-12,East,Electronics,3,286.23,858.69
1092,2024-12-24,North,Toys,45,44.63,2008.35
1093,2024-10-03,East,Toys,34,43.73,1486.82
1094,2024-11-03,South,Toys,41,372.13,15257.33
1095,2024-01-16,East,Electronics,22,269.84,5936.48
1096,2024-07-12,West,Toys,37,368.24,13624.88
1097,2024-10-24,East,Food,11,22.49,247.39
1098,2024-10-06,East,Food,4,316.5,1266.0
1099,2024-05-16,North,Food,48,314.04,15073.92
1100,2024-05-09,North,Clothing,33,43.05,1420.65
1101,2024-01-24,South,Food,18,429.64,7733.52
1102,2024-11-15,North,Clothing,38,370.79,14090.02
1103,2024-04-16,East,Clothing,17,392.35,6669.95
1104,2024-03-20,South,Electronics,22,492.12,10826.64
1105,2024-07-08,South,Toys,49,496.82,24344.18
1106,2024-06-02,West,Clothing,14,290.99,4073.86
1107,2024-07-16,East,Electronics,4,87.96,351.84
1108,2024-09-08,East,Toys,48,474.38,22770.24
1109,2024-09-28,West,Toys,31,135.0,4185.0
1110,2024-08-13,West,Electronics,19,463.98,8815.62
1111,2024-11-12,East,Electronics,7,459.27,3214.89
1112,2024-02-09,West,Food,22,138.81,3053.82
1113,2024-04-24,West,Toys,50,339.27,16963.5
1114,2024-03-11,South,Food,44,346.69,15254.36
1115,2024-02-17,North,Electronics,5,10.92,54.6
1116,2024-05-09,North,Toys,23,113.61,2613.03
1117,2024-01-20,South,Electronics,2,311.6,623.2
1118,2024-02-28,South,Electronics,46,479.11,22039.06
1119,2024-11-19,South,Toys,43,383.11,16473.73
1120,2024-05-15,South,Electronics,45,96.21,4329.45
1121,2024-12-22,North,Toys,18,385.83,6944.94
1122,2024-05-25,East,Food,11,391.46,4306.06
1123,2024-01-09,North,Toys,25,169.66,4241.5
1124,2024-04-20,East,Clothing,29,39.35,1141.15
1125,2024-03-18,West,Clothing,42,248.57,10439.94
1126,2024-08-23,West,Clothing,40,323.45,12938.0
1127,2024-10-24,East,Electronics,3,41.1,123.3
1128,2024-03-21,East,Toys,2,448.77,897.54
1129,2024-03-23,North,Electronics,43,198.29,8526.47
1130,2024-12-25,East,Toys,37,6.83,252.71
1131,2024-12-25,West,Toys,28,204.94,5738.32
1132,2024-12-27,North,Clothing,1,195.29,195.29
1133,2024-06-11,West,Electronics,37,269.98,9989.26
1134,2024-11-03,East,Toys,4,317.97,1271.88
1135,2024-05-21,East,Food,6,421.38,2528.28
1136,2024-07-22,South,Clothing,36,24.47,880.92
1137,2024-02-21,South,Food,45,198.1,8914.5
1138,2024-08-24,East,Toys,6,443.18,2659.08
1139,2024-12-19,South,Clothing,3,100.58,301.74
1140,2024-09-21,South,Toys,25,36.18,904.5
1141,2024-08-01,East,Toys,35,482.65,16892.75
1142,2024-12-02,North,Food,4,172.17,688.68
1143,2024-11-17,West,Electronics,14,404.52,5663.28
1144,2024-02-02,West,Clothing,48,291.78,14005.44
1145,2024-10-02,South,Toys,42,14.44,606.48
1146,2024-01-10,South,Clothing,1,90.26,90.26
1147,2024-10-03,North,Toys,40,89.49,3579.6
1148,2024-10-08,North,Electronics,32,299.51,9584.32
1149,2024-12-22,North,Clothing,28,171.98,4815.44
1150,2024-10-18,West,Food,8,488.05,3904.4
1151,2024-10-06,South,Food,14,383.29,5366.06
1152,2024-07-06,East,Electronics,8,140.58,1124.64
1153,2024-10-02,East,Clothing,29,125.6,3642.4
1154,2024-03-01,South,Electronics,41,308.16,12634.56
1155,2024-02-23,West,Electronics,1,8.58,8.58
1156,2024-08-23,East,Toys,45,404.67,18210.15
1157,2024-09-15,South,Clothing,10,321.71,3217.1
1158,2024-01-20,West,Clothing,12,307.22,3686.64
1159,2024-11-27,South,Toys,40,475.4,19016.0
1160,2024-04-07,East,Food,27,7.26,196.02
1161,2024-09-17,North,Electronics,40,184.14,7365.6
1162,2024-04-09,South,Toys,50,315.1,15755.0
1163,2024-11-28,North,Clothing,8,399.32,3194.56
1164,2024-01-02,West,Toys,12,84.08,1008.96
1165,2024-06-20,East,Food,14,220.16,3082.24
1166,2024-09-06,West,Electronics,7,371.51,2600.57
1167,2024-02-08,South,Electronics,32,259.88,8316.16
1168,2024-11-11,West,Food,27,103.38,2791.26
1169,2024-04-24,South,Electronics,21,117.75,2472.75
1170,2024-02-16,West,Clothing,25,446.23,11155.75
1171,2024-10-15,West,Electronics,28,76.75,2149.0
1172,2024-12-07,South,Toys,24,72.52,1740.48
1173,2024-01-23,East,Food,13,171.27,2226.51
1174,2024-08-15,North,Food,9,60.0,540.0
1175,2024-05-20,West,Clothing,49,175.07,8578.43
1176,2024-04-03,South,Clothing,37,485.22,17953.14
1177,2024-08-09,West,Toys,14,297.83,4169.62
1178,2024-04-11,North,Toys,48,436.94,20973.12
1179,2024-10-01,West,Clothing,38,473.39,17988.82
1180,2024-12-25,West,Electronics,3,495.68,1487.04
1181,2024-12-27,North,Toys,34,200.19,6806.46
1182,2024-09-25,North,Toys,32,124.05,3969.6
1183,2024-05-08,North,Toys,14,70.69,989.66
1184,2024-03-23,North,Electronics,31,336.17,10421.27
1185,2024-03-28,West,Electronics,30,234.56,7036.8
1186,2024-12-21,West,Clothing,24,315.27,7566.48
1187,2024-06-17,North,Electronics,25,447.25,11181.25
1188,2024-12-20,North,Food,28,377.68,10575.04
1189,2024-12-02,South,Electronics,40,441.02,17640.8
1190,2024-08-20,East,Electronics,8,194.56,1556.48
1191,2024-09-23,North,Food,24,91.76,2202.24
1192,2024-04-18,North,Clothing,9,490.72,4416.48
1193,2024-10-28,North,Toys,48,469.88,22554.24
1194,2024-05-17,South,Clothing,21,179.59,3771.39
1195,2024-06-15,West,Food,4,36.37,145.48
1196,2024-11-27,West,Electronics,31,356.36,11047.16
1197,2024-11-23,East,Toys,40,187.23,7489.2
1198,2024-07-06,North,Clothing,30,48.22,1446.6
1199,2024-02-23,East,Electronics,7,86.56,605.92
1200,2024-09-21,South,Toys,10,438.12,4381.2
1201,2024-09-05,North,Food,27,484.94,13093.38
1202,2024-11-01,West,Food,27,224.71,6067.17
1203,2024-04-27,East,Clothing,5,15.91,79.55
1204,2024-11-26,East,Toys,38,174.68,6637.84
1205,2024-09-27,East,Toys,38,334.6,12714.8
1206,2024-05-06,West,Toys,20,285.79,5715.8
1207,2024-05-25,East,Clothing,31,189.09,5861.79
1208,2024-03-20,North,Clothing,23,145.77,3352.71
1209,2024-12-23,South,Food,12,486.74,5840.88
1210,2024-06-19,South,Clothing,16,62.87,1005.92
1211,2024-04-18,South,Toys,17,187.99,3195.83
1212,2024-08-18,North,Food,23,78.23,1799.29
1213,2024-07-16,South,Food,8,460.61,3684.88
1214,2024-12-18,South,Toys,21,82.25,1727.25
1215,2024-10-22,East,Food,31,448.51,13903.81
1216,2024-12-16,South,Toys,22,346.13,7614.86
1217,2024-05-01,North,Clothing,44,277.73,12220.12
1218,2024-06-02,West,Clothing,29,181.91,5275.39
1219,2024-01-03,South,Clothing,50,142.57,7128.5
1220,2024-08-11,West,Electronics,33,200.24,6607.92
1221,2024-07-12,North,Food,26,78.23,2033.98
1222,2024-06-10,West,Food,1,145.9,145.9
1223,2024-08-24,West,Electronics,14,365.29,5114.06
1224,2024-12-14,West,Toys,19,86.08,1635.52
1225,2024-03-07,West,Clothing,38,300.98,11437.24
1226,2024-02-19,East,Toys,34,493.39,16775.26
1227,2024-05-14,West,Electronics,1,207.68,207.68
1228,2024-03-07,South,Toys,46,286.12,13161.52
1229,2024-01-27,South,Toys,19,279.16,5304.04
1230,2024-08-08,East,Food,32,281.84,9018.88
1231,2024-11-27,North,Electronics,10,135.03,1350.3
1232,2024-05-14,West,Electronics,42,334.63,14054.46
1233,2024-01-04,South,Toys,45,324.17,14587.65
1234,2024-06-19,East,Toys,5,301.45,1507.25
1235,2024-08-23,West,Toys,17,315.86,5369.62
1236,2024-01-28,North,Food,33,367.81,12137.73
1237,2024-06-15,East,Clothing,38,33.96,1290.48
1238,2024-06-14,South,Food,11,31.18,342.98
1239,2024-11-03,East,Electronics,19,149.37,2838.03
1240,2024-03-18,South,Clothing,49,51.78,2537.22
1241,2024-05-22,East,Food,44,400.94,17641.36
1242,2024-03-01,East,Electronics,35,292.12,10224.2
1243,2024-07-11,South,Food,24,390.51,9372.24
1244,2024-04-27,South,Electronics,14,81.5,1141.0
1245,2024-02-04,South,Electronics,27,232.94,6289.38
1246,2024-12-12,South,Electronics,31,177.36,5498.16
1247,2024-06-06,South,Toys,39,263.94,10293.66
1248,2024-04-05,East,Electronics,48,408.21,19594.08
1249,2024-03-03,South,Clothing,20,67.05,1341.0
1250,2024-08-25,West,Electronics,5,14.31,71.55
1251,2024-11-17,West,Electronics,13,58.37,758.81
1252,2024-01-03,North,Toys,8,454.72,3637.76
1253,2024-02-20,East,Electronics,49,52.77,2585.73
1254,2024-01-03,South,Clothing,12,336.95,4043.4
1255,2024-03-28,South,Food,38,177.18,6732.84
1256,2024-01-17,South,Electronics,7,410.7,2874.9
1257,2024-09-01,South,Clothing,19,90.03,1710.57
1258,2024-08-12,North,Clothing,33,426.39,14070.87
1259,2024-03-27,South,Toys,44,479.09,21079.96
1260,2024-04-14,East,Toys,28,111.07,3109.96
1261,2024-09-05,North,Food,8,235.62,1884.96
1262,2024-12-02,West,Food,46,147.69,6793.74
1263,2024-05-15,North,Food,32,62.28,1992.96
1264,2024-05-28,East,Toys,15,279.19,4187.85
1265,2024-08-22,West,Clothing,5,447.9,2239.5
1266,2024-08-22,East,Clothing,1,499.37,499.37
1267,2024-11-03,North,Toys,29,263.72,7647.88
1268,2024-10-04,North,Clothing,26,203.31,5286.06
1269,2024-06-07,South,Electronics,24,487.73,11705.52
1270,2024-12-16,West,Electronics,15,419.86,6297.9
1271,2024-11-13,East,Food,49,395.8,19394.2
1272,2024-07-16,East,Toys,43,303.57,13053.51
1273,2024-02-09,East,Clothing,50,230.04,11502.0
1274,2024-03-01,West,Toys,15,316.04,4740.6
1275,2024-01-06,North,Electronics,5,251.58,1257.9
1276,2024-10-04,West,Food,10,154.86,1548.6
1277,2024-11-16,North,Toys,30,104.96,3148.8
1278,2024-09-18,West,Food,35,175.09,6128.15
1279,2024-02-13,North,Electronics,28,440.66,12338.48
1280,2024-01-02,West,Food,25,224.07,5601.75
1281,2024-07-05,South,Food,46,86.25,3967.5
1282,2024-10-22,East,Toys,32,383.19,12262.08
1283,2024-03-17,West,Toys,31,283.32,8782.92
1284,2024-07-20,North,Toys,17,249.87,4247.79
1285,2024-10-02,East,Food,21,35.4,743.4
1286,2024-10-01,South,Food,23,405.73,9331.79
1287,2024-06-14,East,Toys,7,216.93,1518.51
1288,2024-04-21,East,Electronics,43,125.89,5413.27
1289,2024-05-04,East,Electronics,45,37.42,1683.9
1290,2024-01-15,East,Clothing,2,271.52,543.04
1291,2024-08-19,West,Toys,18,15.1,271.8
1292,2024-06-19,North,Food,25,287.33,7183.25
1293,2024-04-11,North,Toys,7,346.98,2428.86
1294,2024-06-14,West,Food,11,309.34,3402.74
1295,2024-02-27,South,Toys,41,424.43,17401.63
1296,2024-10-13,South,Food,17,28.53,485.01
1297,2024-02-19,South,Electronics,46,422.87,19452.02
1298,2024-09-16,East,Food,5,285.38,1426.9
1299,2024-11-27,West,Clothing,23,398.85,9173.55
1300,2024-06-07,East,Food,28,333.41,9335.48
1301,2024-08-22,West,Toys,17,314.36,5344.12
1302,2024-03-19,South,Electronics,41,353.15,14479.15
1303,2024-12-15,West,Clothing,43,481.25,20693.75
1304,2024-01-17,East,Toys,37,364.67,13492.79
1305,2024-03-24,South,Food,30,78.13,2343.9
1306,2024-02-21,East,Toys,27,162.73,4393.71
1307,2024-11-06,South,Toys,18,412.74,7429.32
1308,2024-03-07,East,Clothing,26,123.05,3199.3
1309,2024-09-14,North,Clothing,20,234.76,4695.2
1310,2024-03-01,West,Electronics,13,83.88,1090.44
1311,2024-11-28,East,Food,43,277.6,11936.8
1312,2024-02-11,North,Toys,2,32.39,64.78
1313,2024-11-22,East,Electronics,27,448.9,12120.3
1314,2024-04-04,North,Toys,47,422.16,19841.52
1315,2024-04-20,North,Food,32,442.86,14171.52
1316,2024-12-13,North,Food,22,417.01,9174.22
1317,2024-03-07,South,Toys,14,76.42,1069.88
1318,2024-10-02,East,Toys,27,130.88,3533.76
1319,2024-06-18,West,Food,45,474.61,21357.45
1320,2024-05-26,West,Toys,44,126.94,5585.36
1321,2024-05-01,South,Food,31,359.26,11137.06
1322,2024-11-08,North,Electronics,45,459.14,20661.3
1323,2024-12-12,East,Toys,20,321.28,6425.6
1324,2024-07-09,North,Clothing,29,197.29,5721.41
1325,2024-04-28,East,Electronics,49,121.55,5955.95
1326,2024-11-14,South,Toys,41,162.01,6642.41
1327,2024-08-16,North,Food,6,412.48,2474.88
1328,2024-02-27,West,Food,46,214.07,9847.22
1329,2024-07-20,South,Food,33,37.85,1249.05
1330,2024-01-21,East,Toys,45,18.54,834.3
1331,2024-07-07,South,Toys,42,72.37,3039.54
1332,2024-03-08,East,Food,37,45.7,1690.9
1333,2024-12-05,South,Toys,21,228.49,4798.29
1334,2024-06-26,East,Clothing,44,298.55,13136.2
1335,2024-03-13,East,Clothing,6,210.18,1261.08
1336,2024-09-21,West,Clothing,2,474.31,948.62
1337,2024-12-28,South,Electronics,30,103.14,3094.2
1338,2024-10-09,South,Electronics,26,310.91,8083.66
1339,2024-10-04,South,Electronics,24,89.21,2141.04
1340,2024-08-27,North,Toys,50,460.39,23019.5
1341,2024-04-28,West,Electronics,15,358.21,5373.15
1342,2024-03-14,East,Food,48,249.61,11981.28
1343,2024-04-14,South,Clothing,19,364.72,6929.68
1344,2024-05-08,South,Toys,10,19.24,192.4
1345,2024-11-15,West,Clothing,24,293.54,7044.96
1346,2024-06-23,North,Electronics,31,70.94,2199.14
1347,2024-07-24,West,Clothing,46,194.83,8962.18
1348,2024-01-11,East,Electronics,7,280.71,1964.97
1349,2024-11-26,South,Toys,23,498.39,11462.97
1350,2024-07-10,North,Electronics,17,254.75,4330.75
1351,2024-09-02,West,Food,9,484.19,4357.71
1352,2024-06-15,South,Food,11,254.35,2797.85
1353,2024-07-05,South,Electronics,21,356.58,7488.18
1354,2024-03-16,East,Electronics,21,26.86,564.06
1355,2024-05-20,East,Food,28,145.05,4061.4
1356,2024-06-24,East,Food,28,446.87,12512.36
1357,2024-11-21,West,Clothing,36,427.25,15381.0
1358,2024-04-06,West,Electronics,13,78.57,1021.41
1359,2024-08-14,North,Toys,17,85.96,1461.32
1360,2024-12-18,North,Toys,3,223.55,670.65
1361,2024-12-28,West,Toys,32,60.68,1941.76
1362,2024-05-06,South,Electronics,23,51.32,1180.36
1363,2024-10-07,South,Food,37,445.99,16501.63
1364,2024-04-25,North,Clothing,27,460.6,12436.2
1365,2024-11-22,West,Electronics,22,17.85,392.7
1366,2024-02-27,North,Toys,24,297.22,7133.28
1367,2024-12-22,East,Clothing,2,45.13,90.26
1368,2024-10-22,West,Toys,41,477.82,19590.62
1369,2024-08-11,North,Food,3,329.81,989.43
1370,2024-05-11,South,Clothing,4,401.77,1607.08
1371,2024-07-03,North,Electronics,36,476.19,17142.84
1372,2024-07-03,West,Food,12,123.84,1486.08
1373,2024-07-10,North,Clothing,11,197.31,2170.41
1374,2024-07-24,South,Electronics,20,247.97,4959.4
1375,2024-06-17,East,Clothing,23,334.43,7691.89
1376,2024-08-09,South,Toys,29,443.28,12855.12
1377,2024-06-20,West,Electronics,49,214.16,10493.84
1378,2024-01-17,South,Toys,41,215.88,8851.08
1379,2024-11-23,East,Toys,44,115.99,5103.56
1380,2024-09-03,South,Toys,34,316.63,10765.42
1381,2024-08-10,East,Toys,28,44.2,1237.6
1382,2024-04-17,South,Clothing,44,451.94,19885.36
1383,2024-02-02,West,Food,37,28.63,1059.31
1384,2024-11-24,North,Toys,27,51.77,1397.79
1385,2024-09-01,East,Food,17,294.86,5012.62
1386,2024-07-02,North,Toys,12,394.16,4729.92
1387,2024-10-24,North,Toys,46,152.34,7007.64
1388,2024-06-28,West,Toys,40,404.88,16195.2
1389,2024-10-09,South,Clothing,12,43.72,524.64
1390,2024-07-04,North,Toys,35,13.87,485.45
1391,2024-12-13,North,Clothing,42,241.17,10129.14
1392,2024-10-12,West,Food,40,407.5,16300.0
1393,2024-01-07,West,Food,6,66.92,401.52
1394,2024-01-07,North,Electronics,45,485.41,21843.45
1395,2024-11-28,West,Clothing,42,124.68,5236.56
1396,2024-03-16,South,Electronics,20,386.01,7720.2
1397,2024-03-24,West,Electronics,8,87.22,697.76
1398,2024-08-19,West,Toys,31,14.72,456.32
1399,2024-07-02,South,Clothing,19,286.87,5450.53
1400,2024-12-14,East,Electronics,7,317.05,2219.35
1401,2024-12-18,West,Toys,48,291.44,13989.12
1402,2024-09-19,East,Electronics,32,202.84,6490.88
1403,2024-01-14,West,Clothing,46,35.05,1612.3
1404,2024-07-16,East,Electronics,18,446.97,8045.46
1405,2024-06-15,North,Toys,40,469.79,18791.6
1406,2024-04-16,West,Electronics,11,147.57,1623.27
1407,2024-10-22,East,Toys,15,256.28,3844.2
1408,2024-12-23,East,Toys,9,442.17,3979.53
1409,2024-06-26,West,Toys,44,327.99,14431.56
1410,2024-12-24,West,Clothing,40,107.57,4302.8
1411,2024-03-20,North,Toys,9,90.78,817.02
1412,2024-08-10,West,Electronics,27,471.81,12738.87
1413,2024-01-12,South,Clothing,36,28.29,1018.44
1414,2024-09-02,East,Food,44,83.51,3674.44
1415,2024-04-04,North,Food,28,61.41,1719.48
1416,2024-06-25,South,Toys,17,496.86,8446.62
1417,2024-09-20,North,Food,10,427.44,4274.4
1418,2024-02-04,North,Electronics,29,400.5,11614.5
1419,2024-11-04,North,Electronics,33,57.18,1886.94
1420,2024-12-15,South,Food,11,365.53,4020.83
1421,2024-06-27,West,Electronics,10,325.31,3253.1
1422,2024-07-25,South,Electronics,13,222.36,2890.68
1423,2024-09-06,North,Clothing,31,173.95,5392.45
1424,2024-07-12,North,Food,24,359.02,8616.48
1425,2024-07-26,South,Clothing,49,377.99,18521.51
1426,2024-07-15,South,Clothing,28,209.64,5869.92
1427,2024-01-23,East,Electronics,29,77.06,2234.74
1428,2024-03-14,North,Electronics,22,160.83,3538.26
1429,2024-11-05,North,Toys,49,23.36,1144.64
1430,2024-11-23,North,Food,27,203.99,5507.73
1431,2024-05-17,East,Food,23,8.91,204.93
1432,2024-09-20,South,Toys,29,323.72,9387.88
1433,2024-04-10,West,Food,42,205.23,8619.66
1434,2024-12-24,North,Electronics,35,170.57,5969.95
1435,2024-09-10,South,Food,14,50.95,713.3
1436,2024-09-19,East,Clothing,2,18.81,37.62
1437,2024-07-17,East,Clothing,50,155.45,7772.5
1438,2024-09-12,North,Electronics,24,133.58,3205.92
1439,2024-02-15,North,Electronics,49,327.23,16034.27
1440,2024-04-26,East,Electronics,30,172.8,5184.0
1441,2024-12-19,South,Food,20,145.85,2917.0
1442,2024-02-11,South,Toys,34,370.07,12582.38
1443,2024-12-14,South,Food,30,53.5,1605.0
1444,2024-03-16,West,Electronics,6,35.79,214.74
1445,2024-09-13,South,Toys,5,187.8,939.0
1446,2024-07-15,West,Food,38,251.92,9572.96
1447,2024-03-16,West,Toys,11,76.45,840.95
1448,2024-09-04,West,Clothing,46,259.03,11915.38
1449,2024-03-18,South,Toys,31,21.14,655.34
1450,2024-02-04,East,Electronics,39,426.9,16649.1
1451,2024-02-12,East,Food,3,263.77,791.31
1452,2024-01-26,East,Food,20,150.52,3010.4
1453,2024-05-10,South,Clothing,38,213.77,8123.26
1454,2024-02-18,South,Clothing,48,246.95,11853.6
1455,2024-10-10,East,Electronics,3,211.7,635.1
1456,2024-12-27,West,Food,25,240.24,6006.0
1457,2024-08-22,South,Clothing,33,320.05,10561.65
1458,2024-10-22,West,Clothing,47,165.98,7801.06
1459,2024-06-18,West,Toys,15,450.62,6759.3
1460,2024-02-28,North,Toys,48,142.3,6830.4
1461,2024-12-10,South,Electronics,37,316.9,11725.3
1462,2024-09-19,North,Electronics,13,477.81,6211.53
1463,2024-01-04,North,Clothing,49,240.54,11786.46
1464,2024-04-27,South,Electronics,18,394.44,7099.92
1465,2024-07-19,West,Electronics,35,305.39,10688.65
1466,2024-03-14,North,Toys,2,173.28,346.56
1467,2024-02-04,North,Food,25,132.3,3307.5
1468,2024-02-05,South,Food,10,95.42,954.2
1469,2024-10-11,East,Toys,44,88.75,3905.0
1470,2024-07-04,South,Electronics,46,33.96,1562.16
1471,2024-05-13,East,Clothing,27,447.04,12070.08
1472,2024-10-19,North,Electronics,13,123.61,1606.93
1473,2024-07-04,South,Toys,33,377.43,12455.19
1474,2024-07-03,East,Electronics,21,235.09,4936.89
1475,2024-01-09,West,Electronics,27,318.6,8602.2
1476,2024-03-10,North,Clothing,49,279.58,13699.42
1477,2024-09-07,West,Toys,6,423.91,2543.46
1478,2024-04-18,South,Food,35,492.73,17245.55
1479,2024-08-27,West,Toys,3,5.5,16.5
1480,2024-08-09,East,Clothing,1,34.79,34.79
1481,2024-04-19,East,Toys,23,422.01,9706.23
1482,2024-10-03,East,Electronics,11,370.9,4079.9
1483,2024-03-24,East,Electronics,26,350.72,9118.72
1484,2024-06-22,East,Toys,14,307.17,4300.38
1485,2024-05-08,East,Food,49,355.34,17411.66
1486,2024-10-11,East,Food,14,232.6,3256.4
1487,2024-10-16,North,Clothing,42,461.52,19383.84
1488,2024-09-23,North,Electronics,44,90.9,3999.6
1489,2024-11-21,West,Toys,35,45.17,1580.95
1490,2024-02-12,North,Electronics,43,225.36,9690.48
1491,2024-12-01,West,Food,25,92.71,2317.75
1492,2024-08-01,North,Toys,24,468.44,11242.56
1493,2024-12-12,South,Electronics,49,144.16,7063.84
1494,2024-12-08,South,Electronics,40,314.49,12579.6
1495,2024-08-23,South,Toys,24,23.21,557.04
1496,2024-11-13,South,Electronics,13,492.21,6398.73
1497,2024-03-18,North,Food,37,252.66,9348.42
1498,2024-12-03,South,Clothing,5,296.14,1480.7
1499,2024-09-24,South,Food,37,428.46,15853.02
1500,2024-12-22,East,Clothing,44,16.44,723.36
1501,2024-11-22,East,Toys,1,469.26,469.26
1502,2024-07-09,North,Food,28,422.95,11842.6
1503,2024-01-24,North,Toys,32,183.93,5885.76
1504,2024-09-15,South,Electronics,18,459.6,8272.8
1505,2024-02-19,East,Electronics,26,101.33,2634.58
1506,2024-02-08,North,Clothing,45,214.79,9665.55
1507,2024-11-21,South,Clothing,22,158.85,3494.7
1508,2024-01-19,North,Electronics,31,218.81,6783.11
1509,2024-04-11,East,Food,16,58.38,934.08
1510,2024-02-25,North,Food,34,398.09,13535.06
1511,2024-02-03,West,Electronics,41,226.0,9266.0
1512,2024-12-03,North,Electronics,25,160.07,4001.75
1513,2024-10-21,South,Electronics,29,32.12,931.48
1514,2024-09-02,West,Electronics,7,340.39,2382.73
1515,2024-07-08,East,Toys,26,52.44,1363.44
1516,2024-07-20,North,Toys,25,234.78,5869.5
1517,2024-01-15,North,Food,42,469.1,19702.2
1518,2024-10-23,East,Clothing,7,55.83,390.81
1519,2024-09-09,North,Clothing,37,67.36,2492.32
1520,2024-08-06,East,Toys,31,363.69,11274.39
1521,2024-05-19,South,Clothing,3,34.94,104.82
1522,2024-09-25,West,Food,20,293.91,5878.2
1523,2024-06-10,South,Clothing,31,157.79,4891.49
1524,2024-11-05,East,Electronics,34,295.29,10039.86
1525,2024-09-28,North,Clothing,33,410.5,13546.5
1526,2024-04-21,North,Toys,23,101.73,2339.79
1527,2024-08-23,South,Electronics,22,98.73,2172.06
1528,2024-06-20,West,Food,38,285.22,10838.36
1529,2024-08-26,East,Toys,22,85.33,1877.26
1530,2024-11-08,North,Toys,15,460.38,6905.7
1531,2024-08-24,South,Toys,40,110.5,4420.0
1532,2024-01-12,East,Toys,14,203.15,2844.1
1533,2024-02-05,North,Electronics,23,19.86,456.78
1534,2024-06-02,East,Toys,13,317.51,4127.63
1535,2024-04-09,North,Clothing,13,145.63,1893.19
1536,2024-04-01,South,Food,36,126.75,4563.0
1537,2024-11-05,South,Food,7,15.39,107.73
1538,2024-05-15,West,Electronics,22,468.38,10304.36
1539,2024-09-26,South,Food,24,332.15,7971.6
1540,2024-03-26,West,Electronics,8,76.49,611.92
1541,2024-06-11,South,Clothing,35,192.21,6727.35
1542,2024-10-07,West,Clothing,3,382.73,1148.19
1543,2024-11-26,East,Clothing,21,127.35,2674.35
1544,2024-08-07,East,Clothing,33,484.35,15983.55
1545,2024-03-17,North,Toys,43,309.37,13302.91
1546,2024-03-11,West,Food,32,261.85,8379.2
1547,2024-08-09,East,Toys,46,478.1,21992.6
1548,2024-04-15,West,Electronics,14,113.67,1591.38
1549,2024-07-19,South,Toys,14,156.47,2190.58
1550,2024-03-25,South,Food,17,277.52,4717.84
1551,2024-04-19,North,Food,29,261.82,7592.78
1552,2024-07-15,North,Toys,33,312.46,10311.18
1553,2024-08-11,West,Toys,27,186.92,5046.84
1554,2024-04-09,East,Toys,2,93.89,187.78
1555,2024-09-17,North,Food,6,150.79,904.74
1556,2024-02-12,North,Food,15,53.71,805.65
1557,2024-06-09,North,Clothing,22,102.34,2251.48
1558,2024-03-28,East,Food,13,354.29,4605.77
1559,2024-06-26,East,Electronics,50,153.24,7662.0
1560,2024-01-16,West,Toys,38,380.11,14444.18
1561,2024-12-07,South,Toys,15,117.33,1759.95
1562,2024-09-25,West,Clothing,34,295.57,10049.38
1563,2024-06-28,West,Toys,22,397.0,8734.0
1564,2024-07-07,South,Toys,50,471.26,23563.0
1565,2024-03-19,West,Toys,36,19.9,716.4
1566,2024-11-27,South,Food,48,9.79,469.92
1567,2024-11-25,East,Food,15,212.48,3187.2
1568,2024-10-26,West,Food,21,295.54,6206.34
1569,2024-06-19,North,Clothing,10,488.74,4887.4
1570,2024-02-18,West,Toys,14,474.6,6644.4
1571,2024-10-15,West,Clothing,31,58.78,1822.18
1572,2024-09-06,East,Electronics,11,56.64,623.04
1573,2024-02-13,North,Toys,2,97.41,194.82
1574,2024-09-03,East,Clothing,15,149.1,2236.5
1575,2024-03-11,West,Electronics,24,261.67,6280.08
1576,2024-03-18,West,Toys,11,494.85,5443.35
1577,2024-04-05,West,Toys,48,39.04,1873.92
1578,2024-11-16,South,Food,28,409.86,11476.08
1579,2024-12-22,South,Food,38,105.47,4007.86
1580,2024-03-15,West,Food,13,8.68,112.84
1581,2024-09-11,North,Toys,39,404.75,15785.25
1582,2024-12-03,West,Toys,30,290.19,8705.7
